"";"X";"tile";"xrange1";"xrange2";"yrange1";"yrange2";"istruzione";"salute";"trasporti";"qualifica";"servizi"
"564";564;"Tile row 25, col 17";1513093,86168442;1513712,12711641;5028714,70797475;5029267,25009043;0,333333333333333;0,294117647058824;0,238095238095238;1;0,200956937799043
"565";565;"Tile row 25, col 18";1513712,12711641;1514330,3925484;5028714,70797475;5029267,25009043;0;0,294117647058824;0;1;0
"566";566;"Tile row 25, col 19";1514330,3925484;1514948,65799894;5028714,70797475;5029267,25009043;0;0;0;0,333333333333333;0
"567";567;"Tile row 25, col 20";1514948,65799894;1515566,92343093;5028714,70797475;5029267,25009043;0;0;0;1;0
"568";568;"Tile row 25, col 21";1515566,92343093;1516185,18886292;5028714,70797475;5029267,25009043;0;0;0,0476190476190476;1;0
"569";569;"Tile row 25, col 22";1516185,18886292;1516803,45431346;5028714,70797475;5029267,25009043;0;0;0;1;0
"570";570;"Tile row 25, col 23";1516803,45431346;1517421,71974545;5028714,70797475;5029267,25009043;0;0;0;1;0
"571";571;"Tile row 25, col 24";1517421,71974545;1518039,98519599;5028714,70797475;5029267,25009043;0;0;0,0952380952380952;1;0
"572";572;"Tile row 25, col 25";1518039,98519599;1518658,25062798;5028714,70797475;5029267,25009043;0;0;0,0952380952380952;0,666666666666667;0
"573";573;"Tile row 25, col 26";1518658,25062798;1519276,51605997;5028714,70797475;5029267,25009043;0;0,294117647058824;0;0,666666666666667;0
"574";574;"Tile row 25, col 27";1519276,51605997;1519640,68802962;5028787,60213764;5029267,25009043;0;0;0;1;0
"575";575;"Tile row 26, col 15";1512363,64766527;1512475,59625243;5028162,16585907;5028714,70797475;0;0;0;1;0
"576";576;"Tile row 26, col 16";1512475,59625243;1513093,86168442;5028162,16585907;5028714,70797475;0;0;0;1;0
"577";577;"Tile row 26, col 17";1513093,86168442;1513712,12711641;5028162,16585907;5028714,70797475;0,666666666666667;0,411764705882353;0,333333333333333;1;0,0909090909090909
"578";578;"Tile row 26, col 18";1513712,12711641;1514330,3925484;5028162,16585907;5028714,70797475;0,333333333333333;0;0;1;0
"579";579;"Tile row 26, col 19";1514330,3925484;1514948,65799894;5028162,16585907;5028714,70797475;0;0;0;1;0
"580";580;"Tile row 26, col 20";1514948,65799894;1515566,92343093;5028162,16585907;5028714,70797475;0;0;0;1;0
"581";581;"Tile row 26, col 21";1515566,92343093;1516185,18886292;5028162,16585907;5028714,70797475;0;0;0;1;0
"582";582;"Tile row 26, col 22";1516185,18886292;1516803,45431346;5028162,16585907;5028714,70797475;0;0;0;1;0
"583";583;"Tile row 26, col 23";1516803,45431346;1517421,71974545;5028162,16585907;5028714,70797475;0;0;0;1;0
"584";584;"Tile row 26, col 24";1517421,71974545;1518039,98519599;5028240,88717989;5028714,70797475;0;0;0;1;0
"585";585;"Tile row 26, col 25";1518039,98519599;1518658,25062798;5028307,50717893;5028714,70797475;0;0;0;1;0
"586";586;"Tile row 26, col 26";1518658,25062798;1519074,99807898;5028359,98216741;5028714,70797475;0;0;0;1;0
"587";587;"Tile row 27, col 15";1512246,74437927;1512475,59625243;5027609,62374339;5028162,16585907;0;0;0;1;0
"588";588;"Tile row 27, col 16";1512475,59625243;1513093,86168442;5027609,62374339;5028162,16585907;0;0;0;1;0
"589";589;"Tile row 27, col 17";1513093,86168442;1513712,12711641;5027609,62374339;5028162,16585907;1;0,294117647058824;0,333333333333333;1;0,200956937799043
"590";590;"Tile row 27, col 18";1513712,12711641;1514330,3925484;5027609,62374339;5028162,16585907;0;0;0,0952380952380952;0,666666666666667;0
"591";591;"Tile row 27, col 19";1514330,3925484;1514948,65799894;5027609,62374339;5028162,16585907;0;0;0;1;0
"592";592;"Tile row 27, col 20";1514948,65799894;1515566,92343093;5027609,62374339;5028162,16585907;0;0;0;1;0
"593";593;"Tile row 27, col 21";1515566,92343093;1516185,18886292;5027609,62374339;5028162,16585907;0;0;0;0,333333333333333;0,0287081339712919
"594";594;"Tile row 27, col 22";1516185,18886292;1516803,45431346;5027609,62374339;5028162,16585907;0;0;0,0952380952380952;0,666666666666667;0
"595";595;"Tile row 27, col 23";1516803,45431346;1517150,89828321;5027609,62374339;5028162,16585907;0;0;0;1;0
"596";596;"Tile row 28, col 15";1512226,68878204;1512438,63555933;5027546,03225577;5027609,62374339;0;0;0;1;0
"597";597;"Tile row 28, col 16";1512961,51870293;1513093,86168442;5027475,49225601;5027609,62374339;0;0;0;1;0
"598";598;"Tile row 28, col 17";1513093,86168442;1513712,12711641;5027057,0816277;5027609,62374339;0;0;0;1;0
"599";599;"Tile row 28, col 18";1513712,12711641;1514330,3925484;5027057,0816277;5027609,62374339;0;0;0,0476190476190476;1;0
"600";600;"Tile row 28, col 19";1514330,3925484;1514948,65799894;5027057,0816277;5027609,62374339;0;0;0;1;0
"601";601;"Tile row 28, col 20";1514948,65799894;1515566,92343093;5027057,0816277;5027609,62374339;0;0;0;1;0
"602";602;"Tile row 28, col 21";1515566,92343093;1516185,18886292;5027057,0816277;5027609,62374339;0;0;0,0476190476190476;0,666666666666667;0
"603";603;"Tile row 28, col 22";1516185,18886292;1516803,45431346;5027057,0816277;5027609,62374339;0;0;0;1;0
"604";604;"Tile row 28, col 23";1516803,45431346;1517153,12826772;5027070,05231107;5027609,62374339;0;0;0;1;0
"605";605;"Tile row 29, col 17";1513563,22364167;1513712,12711641;5026771,88673674;5027057,0816277;0;0;0;1;0
"606";606;"Tile row 29, col 18";1513712,12711641;1514330,3925484;5026504,53953057;5027057,0816277;0;0;0;1;0
"607";607;"Tile row 29, col 19";1514330,3925484;1514948,65799894;5026504,53953057;5027057,0816277;0;0;0;1;0
"608";608;"Tile row 29, col 20";1514948,65799894;1515566,92343093;5026504,53953057;5027057,0816277;0;0;0;1;0
"609";609;"Tile row 29, col 21";1515566,92343093;1516185,18886292;5026504,53953057;5027057,0816277;0;0;0;0,666666666666667;0
"610";610;"Tile row 29, col 22";1516185,18886292;1516396,14334274;5026605,58734994;5027057,0816277;0;0;0;1;0
"611";611;"Tile row 30, col 18";1514286,38856307;1514330,3925484;5026373,7462685;5026504,53953057;0;0;0;1;0
"612";612;"Tile row 30, col 19";1514330,3925484;1514775,91063533;5026300,98238651;5026504,53953057;0;0;0;1;0
"613";613;"Tile row 30, col 20";1514951,20849225;1515566,92343093;5025951,99741488;5026504,53953057;0;0;0;1;0
"614";614;"Tile row 30, col 21";1515566,92343093;1515826,85339937;5026208,95062073;5026504,53953057;0;0;0;1;0
